k_factor,home_advantage,pyth_exponent,elo_weight,accuracy,correct,total
15,125,2.2,0.8,64.93506493506493,50,77
15,125,2.37,0.4,64.93506493506493,50,77
15,125,2.37,0.5,64.93506493506493,50,77
15,125,2.37,0.7,64.93506493506493,50,77
15,125,2.37,0.8,64.93506493506493,50,77
15,125,2.5,0.5,64.93506493506493,50,77
15,125,2.5,0.7,64.93506493506493,50,77
15,150,1.8,0.4,64.93506493506493,50,77
15,150,1.8,0.6,64.93506493506493,50,77
15,150,2.0,0.4,64.93506493506493,50,77
15,150,2.2,0.4,64.93506493506493,50,77
15,150,2.37,0.4,64.93506493506493,50,77
15,150,2.5,0.4,64.93506493506493,50,77
20,100,1.8,0.6,64.93506493506493,50,77
20,100,1.8,0.8,64.93506493506493,50,77
20,100,2.0,0.8,64.93506493506493,50,77
20,100,2.2,0.8,64.93506493506493,50,77
20,100,2.37,0.8,64.93506493506493,50,77
20,100,2.5,0.6,64.93506493506493,50,77
20,100,2.5,0.8,64.93506493506493,50,77
20,125,1.8,0.4,64.93506493506493,50,77
20,125,1.8,0.5,64.93506493506493,50,77
20,125,1.8,0.7,64.93506493506493,50,77
20,125,1.8,0.8,64.93506493506493,50,77
20,125,2.0,0.5,64.93506493506493,50,77
20,125,2.0,0.7,64.93506493506493,50,77
20,125,2.0,0.8,64.93506493506493,50,77
20,125,2.2,0.5,64.93506493506493,50,77
20,125,2.2,0.6,64.93506493506493,50,77
20,125,2.2,0.7,64.93506493506493,50,77
20,125,2.2,0.8,64.93506493506493,50,77
20,125,2.37,0.5,64.93506493506493,50,77
20,125,2.37,0.8,64.93506493506493,50,77
20,125,2.5,0.5,64.93506493506493,50,77
20,125,2.5,0.7,64.93506493506493,50,77
20,125,2.5,0.8,64.93506493506493,50,77
20,150,1.8,0.4,64.93506493506493,50,77
20,150,1.8,0.8,64.93506493506493,50,77
20,150,2.0,0.4,64.93506493506493,50,77
20,150,2.0,0.6,64.93506493506493,50,77
20,150,2.0,0.8,64.93506493506493,50,77
20,150,2.2,0.4,64.93506493506493,50,77
20,150,2.2,0.6,64.93506493506493,50,77
20,150,2.2,0.8,64.93506493506493,50,77
20,150,2.37,0.4,64.93506493506493,50,77
20,150,2.37,0.6,64.93506493506493,50,77
20,150,2.37,0.8,64.93506493506493,50,77
20,150,2.5,0.4,64.93506493506493,50,77
20,150,2.5,0.6,64.93506493506493,50,77
20,150,2.5,0.8,64.93506493506493,50,77
25,125,1.8,0.5,64.93506493506493,50,77
25,125,1.8,0.7,64.93506493506493,50,77
25,125,1.8,0.8,64.93506493506493,50,77
25,125,2.0,0.5,64.93506493506493,50,77
25,125,2.0,0.6,64.93506493506493,50,77
25,125,2.0,0.7,64.93506493506493,50,77
25,125,2.0,0.8,64.93506493506493,50,77
25,125,2.2,0.6,64.93506493506493,50,77
25,125,2.2,0.8,64.93506493506493,50,77
25,125,2.37,0.7,64.93506493506493,50,77
25,125,2.37,0.8,64.93506493506493,50,77
25,125,2.5,0.7,64.93506493506493,50,77
25,125,2.5,0.8,64.93506493506493,50,77
25,150,1.8,0.4,64.93506493506493,50,77
25,150,1.8,0.6,64.93506493506493,50,77
25,150,1.8,0.7,64.93506493506493,50,77
25,150,2.0,0.4,64.93506493506493,50,77
25,150,2.0,0.6,64.93506493506493,50,77
25,150,2.0,0.7,64.93506493506493,50,77
25,150,2.2,0.4,64.93506493506493,50,77
25,150,2.2,0.6,64.93506493506493,50,77
25,150,2.2,0.7,64.93506493506493,50,77
25,150,2.37,0.6,64.93506493506493,50,77
25,150,2.37,0.7,64.93506493506493,50,77
25,150,2.5,0.6,64.93506493506493,50,77
25,150,2.5,0.7,64.93506493506493,50,77
30,125,1.8,0.6,64.93506493506493,50,77
30,125,2.0,0.6,64.93506493506493,50,77
30,150,1.8,0.7,64.93506493506493,50,77
30,150,2.0,0.7,64.93506493506493,50,77
30,150,2.0,0.8,64.93506493506493,50,77
30,150,2.2,0.7,64.93506493506493,50,77
30,150,2.2,0.8,64.93506493506493,50,77
30,150,2.37,0.7,64.93506493506493,50,77
30,150,2.37,0.8,64.93506493506493,50,77
30,150,2.5,0.7,64.93506493506493,50,77
30,150,2.5,0.8,64.93506493506493,50,77
35,125,1.8,0.8,64.93506493506493,50,77
35,125,2.0,0.8,64.93506493506493,50,77
35,125,2.2,0.8,64.93506493506493,50,77
35,125,2.37,0.8,64.93506493506493,50,77
35,150,1.8,0.7,64.93506493506493,50,77
35,150,1.8,0.8,64.93506493506493,50,77
35,150,2.0,0.7,64.93506493506493,50,77
35,150,2.0,0.8,64.93506493506493,50,77
35,150,2.2,0.7,64.93506493506493,50,77
35,150,2.2,0.8,64.93506493506493,50,77
35,150,2.37,0.7,64.93506493506493,50,77
35,150,2.37,0.8,64.93506493506493,50,77
35,150,2.5,0.7,64.93506493506493,50,77
35,150,2.5,0.8,64.93506493506493,50,77
40,150,1.8,0.7,64.93506493506493,50,77
40,150,1.8,0.8,64.93506493506493,50,77
40,150,2.0,0.7,64.93506493506493,50,77
40,150,2.0,0.8,64.93506493506493,50,77
40,150,2.2,0.7,64.93506493506493,50,77
40,150,2.2,0.8,64.93506493506493,50,77
40,150,2.37,0.8,64.93506493506493,50,77
40,150,2.5,0.7,64.93506493506493,50,77
40,150,2.5,0.8,64.93506493506493,50,77
15,75,2.2,0.7,63.63636363636363,49,77
15,75,2.37,0.7,63.63636363636363,49,77
15,75,2.5,0.7,63.63636363636363,49,77
15,100,1.8,0.8,63.63636363636363,49,77
15,100,2.0,0.6,63.63636363636363,49,77
15,100,2.0,0.8,63.63636363636363,49,77
15,100,2.2,0.6,63.63636363636363,49,77
15,100,2.37,0.6,63.63636363636363,49,77
15,100,2.5,0.6,63.63636363636363,49,77
15,150,1.8,0.5,63.63636363636363,49,77
15,150,2.2,0.5,63.63636363636363,49,77
15,150,2.37,0.5,63.63636363636363,49,77
15,150,2.5,0.5,63.63636363636363,49,77
20,100,2.0,0.6,63.63636363636363,49,77
20,100,2.2,0.6,63.63636363636363,49,77
20,100,2.37,0.6,63.63636363636363,49,77
20,125,2.37,0.6,63.63636363636363,49,77
20,125,2.37,0.7,63.63636363636363,49,77
20,125,2.5,0.6,63.63636363636363,49,77
20,150,1.8,0.5,63.63636363636363,49,77
20,150,1.8,0.6,63.63636363636363,49,77
20,150,2.0,0.5,63.63636363636363,49,77
20,150,2.2,0.5,63.63636363636363,49,77
20,150,2.37,0.5,63.63636363636363,49,77
20,150,2.5,0.5,63.63636363636363,49,77
25,125,2.2,0.7,63.63636363636363,49,77
25,125,2.37,0.6,63.63636363636363,49,77
25,125,2.5,0.6,63.63636363636363,49,77
25,150,1.8,0.5,63.63636363636363,49,77
25,150,1.8,0.8,63.63636363636363,49,77
25,150,2.0,0.5,63.63636363636363,49,77
25,150,2.0,0.8,63.63636363636363,49,77
25,150,2.2,0.5,63.63636363636363,49,77
25,150,2.2,0.8,63.63636363636363,49,77
25,150,2.37,0.5,63.63636363636363,49,77
25,150,2.37,0.8,63.63636363636363,49,77
25,150,2.5,0.5,63.63636363636363,49,77
25,150,2.5,0.8,63.63636363636363,49,77
30,125,1.8,0.8,63.63636363636363,49,77
30,125,2.0,0.8,63.63636363636363,49,77
30,125,2.2,0.8,63.63636363636363,49,77
30,125,2.37,0.8,63.63636363636363,49,77
30,125,2.5,0.8,63.63636363636363,49,77
30,150,1.8,0.5,63.63636363636363,49,77
30,150,1.8,0.8,63.63636363636363,49,77
30,150,2.0,0.5,63.63636363636363,49,77
30,150,2.2,0.5,63.63636363636363,49,77
30,150,2.37,0.5,63.63636363636363,49,77
30,150,2.5,0.5,63.63636363636363,49,77
35,150,1.8,0.5,63.63636363636363,49,77
15,125,2.37,0.6,62.33766233766234,48,77
15,125,2.5,0.6,62.33766233766234,48,77
15,150,2.0,0.5,62.33766233766234,48,77
15,150,1.8,0.8,61.038961038961034,47,77
15,150,2.0,0.8,61.038961038961034,47,77
15,150,2.2,0.8,61.038961038961034,47,77
15,150,2.37,0.8,61.038961038961034,47,77
15,150,2.5,0.8,61.038961038961034,47,77
